year,quarter,level,entity,registered_users
2021,4,pincodes,160002,62969
2021,4,pincodes,160036,54223
2021,4,pincodes,160047,51660
2021,4,pincodes,160022,39282
2021,4,pincodes,160014,36857
2021,4,pincodes,160015,18899
2021,4,pincodes,160030,18735
2021,4,pincodes,160011,18061
2021,4,pincodes,160019,17944
2022,1,districts,chandigarh,541549
2022,1,pincodes,160101,76960
2022,1,pincodes,160002,66680
2022,1,pincodes,160036,57265
2022,1,pincodes,160047,54598
2022,1,pincodes,160022,41445
2022,1,pincodes,160014,39045
2022,1,pincodes,160015,19940
2022,1,pincodes,160030,19799
2022,1,pincodes,160011,19085
2022,1,pincodes,160019,18943
2022,2,districts,chandigarh,569582
2022,2,pincodes,160101,81030
2022,2,pincodes,160002,70202
2022,2,pincodes,160036,60207
2022,2,pincodes,160047,57439
2022,2,pincodes,160022,43479
2022,2,pincodes,160014,41121
2022,2,pincodes,160015,20944
2022,2,pincodes,160030,20822
2022,2,pincodes,160011,20043
2022,2,pincodes,160019,19907
2022,3,districts,chandigarh,598698
2022,3,pincodes,160101,85368
2022,3,pincodes,160002,73870
2022,3,pincodes,160036,63231
2022,3,pincodes,160047,60295
2022,3,pincodes,160022,45609
2022,3,pincodes,160014,43314
2022,3,pincodes,160015,21953
2022,3,pincodes,160030,21889
2022,3,pincodes,160011,21003
2022,3,pincodes,160019,20886
2022,4,districts,chandigarh,627563
2022,4,pincodes,160101,89650
2022,4,pincodes,160002,77592
2022,4,pincodes,160036,66174
2022,4,pincodes,160047,63191
2022,4,pincodes,160022,47654
2022,4,pincodes,160014,45488
2022,4,pincodes,160015,22959
2022,4,pincodes,160030,22922
2022,4,pincodes,160011,22005
2022,4,pincodes,160019,21875
2023,1,districts,chandigarh,654522
2023,1,pincodes,160101,93655
2023,1,pincodes,160002,81021
2023,1,pincodes,160036,68977
2023,1,pincodes,160047,65836
2023,1,pincodes,160022,49605
2023,1,pincodes,160014,47548
2023,1,pincodes,160030,23910
2023,1,pincodes,160015,23885
2023,1,pincodes,160011,22909
2023,1,pincodes,160019,22767
2023,2,districts,chandigarh,678662
2023,2,pincodes,160101,97213
2023,2,pincodes,160002,84151
2023,2,pincodes,160036,71473
2023,2,pincodes,160047,68217
2023,2,pincodes,160022,51332
2023,2,pincodes,160014,49435
2023,2,pincodes,160030,24769
2023,2,pincodes,160015,24711
2023,2,pincodes,160011,23730
2023,2,pincodes,160019,23569
2023,3,districts,chandigarh,704144
2023,3,pincodes,160101,100857
2023,3,pincodes,160002,87417
2023,3,pincodes,160036,74155
2023,3,pincodes,160047,70803
2023,3,pincodes,160022,53191
2023,3,pincodes,160014,51386
2023,3,pincodes,160030,25743
2023,3,pincodes,160015,25596
2023,3,pincodes,160011,24560
2023,3,pincodes,160025,24439
2023,4,districts,chandigarh,727594
2023,4,pincodes,160101,104350
2023,4,pincodes,160002,90463
2023,4,pincodes,160036,76529
2023,4,pincodes,160047,73128
2023,4,pincodes,160022,54824
2023,4,pincodes,160014,53225
2023,4,pincodes,160030,26584
2023,4,pincodes,160015,26399
2023,4,pincodes,160011,25331
2023,4,pincodes,160025,25291
2024,1,districts,chandigarh,754849
2024,1,pincodes,160101,108400
2024,1,pincodes,160002,93969
2024,1,pincodes,160036,79333
2024,1,pincodes,160047,75839
2024,1,pincodes,160022,56817
2024,1,pincodes,160014,55250
2024,1,pincodes,160030,27601
2024,1,pincodes,160015,27324
2024,1,pincodes,160025,26283
2024,1,pincodes,160011,26252
2024,2,districts,chandigarh,782791
2024,2,pincodes,160101,112604
2024,2,pincodes,160002,97548
2024,2,pincodes,160036,82254
2024,2,pincodes,160047,78596
2024,2,pincodes,160022,58814
2024,2,pincodes,160014,57409
2024,2,pincodes,160030,28626
2024,2,pincodes,160015,28274
2024,2,pincodes,160025,27261
2024,2,pincodes,160011,27168
2024,3,districts,chandigarh,700398
2024,3,pincodes,160101,113514
2024,3,pincodes,160002,87935
2024,3,pincodes,160047,76832
2024,3,pincodes,160036,72088
2024,3,pincodes,160022,51760
2024,3,pincodes,160014,50428
2024,3,pincodes,160019,29678
2024,3,pincodes,160025,29175
2024,3,pincodes,160015,25261
2024,3,pincodes,160020,20594
2024,4,districts,chandigarh,721216
2024,4,pincodes,160101,117061
2024,4,pincodes,160002,90211
2024,4,pincodes,160047,79086
2024,4,pincodes,160036,73988
2024,4,pincodes,160022,53201
2024,4,pincodes,160014,51928
2024,4,pincodes,160019,30557
2024,4,pincodes,160025,30057
2024,4,pincodes,160015,26300
2024,4,pincodes,160020,21240
2018,1,districts,raipur,135308
2018,1,districts,durg,91516
2018,1,districts,bilaspur,68704
2018,1,districts,raigarh,51628
2018,1,districts,janjgir champa,42297
2018,1,districts,korba,39075
2018,1,districts,rajnandgaon,26295
2018,1,districts,surguja,22001
2018,1,districts,baloda bazar,21747
2018,1,districts,mahasamund,19608
2018,1,pincodes,492001,33697
2018,1,pincodes,495001,31414
2018,1,pincodes,497001,17641
2018,1,pincodes,491001,16037
2018,1,pincodes,496005,14858
2018,1,pincodes,490023,14149
2018,1,pincodes,490006,13820
2018,1,pincodes,491441,13502
2018,1,pincodes,492009,12380
2018,1,pincodes,495450,11340
2018,2,districts,raipur,185747
2018,2,districts,durg,124515
2018,2,districts,bilaspur,94888
2018,2,districts,raigarh,70970
2018,2,districts,janjgir champa,60185
2018,2,districts,korba,54105
2018,2,districts,rajnandgaon,38120
2018,2,districts,baloda bazar,32314
2018,2,districts,surguja,30374
2018,2,districts,mahasamund,28208
2018,2,pincodes,492001,46075
2018,2,pincodes,495001,42241
2018,2,pincodes,497001,24183
2018,2,pincodes,491001,21986
2018,2,pincodes,496005,20104
2018,2,pincodes,490023,19029
2018,2,pincodes,491441,18770
2018,2,pincodes,490006,18260
2018,2,pincodes,492009,16914
2018,2,pincodes,495450,15410
2018,3,districts,raipur,231146
2018,3,districts,durg,150753
2018,3,districts,bilaspur,119415
2018,3,districts,raigarh,89911
2018,3,districts,janjgir champa,77834
2018,3,districts,korba,68746
2018,3,districts,rajnandgaon,50271
2018,3,districts,baloda bazar,43335
2018,3,districts,surguja,40025
2018,3,districts,mahasamund,36628
2018,3,pincodes,492001,56931
2018,3,pincodes,495001,51338
2018,3,pincodes,497001,31248
2018,3,pincodes,491001,26913
2018,3,pincodes,496005,24939
2018,3,pincodes,491441,23726
2018,3,pincodes,490023,22719
2018,3,pincodes,490006,21320
2018,3,pincodes,492009,20833
2018,3,pincodes,495450,19323
2018,4,districts,raipur,289198
2018,4,districts,durg,185746
2018,4,districts,bilaspur,153972
2018,4,districts,raigarh,116785
2018,4,districts,janjgir champa,107156
2018,4,districts,korba,88680
2018,4,districts,rajnandgaon,64828
2018,4,districts,baloda bazar,60270
2018,4,districts,surguja,51776
2018,4,districts,mahasamund,47626
2018,4,pincodes,492001,70803
2018,4,pincodes,495001,63849
2018,4,pincodes,497001,39828
2018,4,pincodes,491001,33311
2018,4,pincodes,496005,31493
2018,4,pincodes,491441,29687
2018,4,pincodes,490023,27817
2018,4,pincodes,492009,26001
2018,4,pincodes,490006,25695
2018,4,pincodes,495450,24526
2019,1,districts,raipur,351495
2019,1,districts,durg,224058
2019,1,districts,bilaspur,184636
2019,1,districts,raigarh,139059
2019,1,districts,janjgir champa,130114
2019,1,districts,korba,105570
2019,1,districts,rajnandgaon,78320
2019,1,districts,baloda bazar,73454
2019,1,districts,surguja,62300
2019,1,districts,mahasamund,56953
2019,1,pincodes,492001,86083
2019,1,pincodes,495001,75175
2019,1,pincodes,497001,47425
2019,1,pincodes,491001,40489
2019,1,pincodes,496005,37229
2019,1,pincodes,491441,35384
2019,1,pincodes,490023,33849
2019,1,pincodes,492009,32208
2019,1,pincodes,490006,30575
2019,1,pincodes,495450,28696
2019,2,districts,raipur,405792
2019,2,districts,durg,257557
2019,2,districts,bilaspur,209039
2019,2,districts,raigarh,156178
2019,2,districts,janjgir champa,147327
2019,2,districts,korba,119540
2019,2,districts,rajnandgaon,91198
2019,2,districts,baloda bazar,84458
2019,2,districts,surguja,71076
2019,2,districts,mahasamund,65492
2019,2,pincodes,492001,101202
2019,2,pincodes,495001,83752
2019,2,pincodes,497001,53805
2019,2,pincodes,491001,47000
2019,2,pincodes,496005,41612
2019,2,pincodes,491441,40731
2019,2,pincodes,490023,38778
2019,2,pincodes,492009,37269
2019,2,pincodes,490006,34533
2019,2,pincodes,495450,31991
2019,3,districts,raipur,455785
2019,3,districts,durg,289803
2019,3,districts,bilaspur,230364
2019,3,districts,raigarh,170447
2019,3,districts,janjgir champa,161232
2019,3,districts,korba,131850
2019,3,districts,rajnandgaon,101617
2019,3,districts,baloda bazar,93416
2019,3,districts,surguja,79170
2019,3,districts,mahasamund,72039
2019,3,pincodes,492001,114627
2019,3,pincodes,495001,91881
2019,3,pincodes,497001,60207
2019,3,pincodes,491001,53426
2019,3,pincodes,496005,45607
2019,3,pincodes,491441,45344
2019,3,pincodes,490023,43443
2019,3,pincodes,492009,41984
2019,3,pincodes,490006,38436
2019,3,pincodes,495450,35125
2019,4,districts,raipur,506122
2019,4,districts,durg,321390
2019,4,districts,bilaspur,257350
2019,4,districts,raigarh,189764
2019,4,districts,janjgir champa,180195
2019,4,districts,korba,147812
2019,4,districts,rajnandgaon,113965
2019,4,districts,baloda bazar,104742
2019,4,districts,surguja,89297
2019,4,districts,mahasamund,80893
2019,4,pincodes,492001,126984
2019,4,pincodes,495001,101245
2019,4,pincodes,497001,67647
2019,4,pincodes,491001,59454
2019,4,pincodes,491441,50228
2019,4,pincodes,496005,49927
2019,4,pincodes,490023,47785
2019,4,pincodes,492009,46345
2019,4,pincodes,490006,42008
2019,4,pincodes,495450,38901
2020,1,districts,raipur,559412
2020,1,districts,durg,353311
2020,1,districts,bilaspur,284320
2020,1,districts,raigarh,208338
2020,1,districts,janjgir champa,199431
2020,1,districts,korba,163500
2020,1,districts,rajnandgaon,126699
2020,1,districts,baloda bazar,115907
2020,1,districts,surguja,98711
2020,1,districts,mahasamund,89942
2020,1,pincodes,492001,140048
2020,1,pincodes,495001,110715
2020,1,pincodes,497001,74566
2020,1,pincodes,491001,65631
2020,1,pincodes,491441,55399
2020,1,pincodes,496005,54386
2020,1,pincodes,490023,52266
2020,1,pincodes,492009,51146
2020,1,pincodes,490006,45425
2020,1,pincodes,495450,42930
2020,2,districts,raipur,616931
2020,2,districts,durg,387874
2020,2,districts,bilaspur,316669
2020,2,districts,raigarh,233080
2020,2,districts,janjgir champa,227716
2020,2,districts,korba,184399
2020,2,districts,rajnandgaon,146098
2020,2,districts,baloda bazar,134301
2020,2,districts,surguja,110765
2020,2,districts,mahasamund,103117
2020,2,pincodes,492001,151787
2020,2,pincodes,495001,120117
2020,2,pincodes,497001,83017
2020,2,pincodes,491001,72228
2020,2,pincodes,491441,62172
2020,2,pincodes,496005,59452
2020,2,pincodes,490023,56411
2020,2,pincodes,492009,55679
2020,2,pincodes,490006,48734
2020,2,pincodes,495450,47509
2020,3,districts,raipur,679027
2020,3,districts,durg,426052
2020,3,districts,bilaspur,349586
2020,3,districts,raigarh,259581
2020,3,districts,janjgir champa,254275
2020,3,districts,korba,204448
2020,3,districts,rajnandgaon,166416
2020,3,districts,baloda bazar,150975
2020,3,districts,surguja,124081
2020,3,districts,mahasamund,116370
2020,3,pincodes,492001,164803
2020,3,pincodes,495001,131279
2020,3,pincodes,497001,92438
2020,3,pincodes,491001,79505
2020,3,pincodes,491441,69637
2020,3,pincodes,496005,65408
2020,3,pincodes,490023,61657
2020,3,pincodes,492009,60889
2020,3,pincodes,490006,52709
2020,3,pincodes,495450,52395
2020,4,districts,raipur,743167
2020,4,districts,durg,464870
2020,4,districts,bilaspur,384115
2020,4,districts,raigarh,285081
2020,4,districts,janjgir champa,280474
2020,4,districts,korba,225683
2020,4,districts,rajnandgaon,185815
2020,4,districts,baloda bazar,166144
2020,4,districts,surguja,137221
2020,4,districts,mahasamund,129536
2020,4,pincodes,492001,178877
2020,4,pincodes,495001,143559
2020,4,pincodes,497001,101713
2020,4,pincodes,491001,87076
2020,4,pincodes,491441,77139
2020,4,pincodes,496005,71047
2020,4,pincodes,490023,67026
2020,4,pincodes,492009,66591
2020,4,pincodes,495450,57457
2020,4,pincodes,490006,57129
2021,1,districts,raipur,800224
2021,1,districts,durg,498453
2021,1,districts,bilaspur,413692
2021,1,districts,raigarh,306712
2021,1,districts,janjgir champa,301931
2021,1,districts,korba,243030
2021,1,districts,rajnandgaon,200572
2021,1,districts,baloda bazar,178486
2021,1,districts,surguja,147969
2021,1,districts,mahasamund,139572
2021,1,pincodes,492001,192280
2021,1,pincodes,495001,154709
2021,1,pincodes,497001,109875
2021,1,pincodes,491001,93667
2021,1,pincodes,491441,83189
2021,1,pincodes,496005,76306
2021,1,pincodes,490023,71859
2021,1,pincodes,492009,71684
2021,1,pincodes,495450,61932
2021,1,pincodes,494001,61107
2021,2,districts,raipur,855848
2021,2,districts,durg,531550
2021,2,districts,bilaspur,442330
2021,2,districts,raigarh,328664
2021,2,districts,janjgir champa,322297
2021,2,districts,korba,260168
2021,2,districts,rajnandgaon,215143
2021,2,districts,baloda bazar,191114
2021,2,districts,surguja,158949
2021,2,districts,mahasamund,149983
2021,2,pincodes,492001,205399
2021,2,pincodes,495001,165049
2021,2,pincodes,497001,117695
2021,2,pincodes,491001,99908
2021,2,pincodes,491441,88935
2021,2,pincodes,496005,81517
2021,2,pincodes,492009,76560
2021,2,pincodes,490023,76521
2021,2,pincodes,495450,66184
2021,2,pincodes,494001,65456
2021,3,districts,raipur,917950
2021,3,districts,durg,568361
2021,3,districts,bilaspur,474660
2021,3,districts,raigarh,354087
2021,3,districts,janjgir champa,346366
2021,3,districts,korba,279897
2021,3,districts,rajnandgaon,232140
2021,3,districts,baloda bazar,205941
2021,3,districts,surguja,171276
2021,3,districts,mahasamund,161893
2021,3,pincodes,492001,219691
2021,3,pincodes,495001,176348
2021,3,pincodes,497001,126575
2021,3,pincodes,491001,106903
2021,3,pincodes,491441,95381
2021,3,pincodes,496005,87358
2021,3,pincodes,492009,81992
2021,3,pincodes,490023,81694
2021,3,pincodes,495450,70959
2021,3,pincodes,494001,70221
2021,4,districts,raipur,979741
2021,4,districts,durg,604621
2021,4,districts,bilaspur,506449
2021,4,districts,raigarh,378507
2021,4,districts,janjgir champa,368980
2021,4,districts,korba,299191
2021,4,districts,rajnandgaon,248230
2021,4,districts,baloda bazar,220188
2021,4,districts,surguja,183559
2021,4,districts,mahasamund,173519
2021,4,pincodes,492001,234198
2021,4,pincodes,495001,187901
2021,4,pincodes,497001,135215
2021,4,pincodes,491001,113772
2021,4,pincodes,491441,101670
2021,4,pincodes,496005,93194
2021,4,pincodes,492009,87424
2021,4,pincodes,490023,86886
2021,4,pincodes,495450,75706
2021,4,pincodes,494001,74989
2022,1,districts,raipur,1038105
2022,1,districts,durg,639688
2022,1,districts,bilaspur,537617
2022,1,districts,raigarh,403164
2022,1,districts,janjgir champa,392285
2022,1,districts,korba,317604
2022,1,districts,rajnandgaon,264326
2022,1,districts,baloda bazar,234464
2022,1,districts,surguja,195440
2022,1,districts,mahasamund,185227
2022,1,pincodes,492001,247599
2022,1,pincodes,495001,198702
2022,1,pincodes,497001,143644
2022,1,pincodes,491001,120368
2022,1,pincodes,491441,107760
2022,1,pincodes,496005,98838
2022,1,pincodes,492009,92386
2022,1,pincodes,490023,91792
2022,1,pincodes,495450,80200
2022,1,pincodes,494001,79440
2022,2,districts,raipur,1093318
2022,2,districts,durg,672947
2022,2,districts,bilaspur,566475
2022,2,districts,raigarh,425526
2022,2,districts,janjgir champa,414133
2022,2,districts,korba,334672
2022,2,districts,rajnandgaon,278724
2022,2,districts,baloda bazar,247634
2022,2,districts,surguja,206354
2022,2,districts,mahasamund,195406
2022,2,pincodes,492001,260351
2022,2,pincodes,495001,209069
2022,2,pincodes,497001,151503
2022,2,pincodes,491001,126583
2022,2,pincodes,491441,113505
2022,2,pincodes,496005,104122
2022,2,pincodes,492009,97149
2022,2,pincodes,490023,96605
2022,2,pincodes,495450,84459
2022,2,pincodes,494001,83653
2022,3,districts,raipur,1150501
2022,3,districts,durg,707241
2022,3,districts,bilaspur,596003
2022,3,districts,raigarh,448366
2022,3,districts,janjgir champa,436349
2022,3,districts,korba,352198
2022,3,districts,rajnandgaon,292804
2022,3,districts,baloda bazar,260632
2022,3,districts,surguja,217313
2022,3,districts,mahasamund,205270
2022,3,pincodes,492001,273586
2022,3,pincodes,495001,219881
2022,3,pincodes,497001,159641
2022,3,pincodes,491001,133077
2022,3,pincodes,491441,119363
2022,3,pincodes,496005,109817
2022,3,pincodes,492009,102118
2022,3,pincodes,490023,101541
2022,3,pincodes,495450,88925
2022,3,pincodes,494001,88104
2022,4,districts,raipur,1205632
2022,4,districts,durg,740173
2022,4,districts,bilaspur,622644
2022,4,districts,raigarh,468010
2022,4,districts,janjgir champa,455430
2022,4,districts,korba,368179
2022,4,districts,rajnandgaon,304353
2022,4,districts,baloda bazar,271259
2022,4,districts,surguja,226706
2022,4,districts,mahasamund,213189
2022,4,pincodes,492001,286884
2022,4,pincodes,495001,230659
2022,4,pincodes,497001,167148
2022,4,pincodes,491001,139295
2022,4,pincodes,491441,124619
2022,4,pincodes,496005,115217
2022,4,pincodes,492009,107033
2022,4,pincodes,490023,106532
2022,4,pincodes,495450,93326
2022,4,pincodes,494001,92244
2023,1,districts,raipur,1260366
2023,1,districts,durg,773280
2023,1,districts,bilaspur,651084
2023,1,districts,raigarh,489890
2023,1,districts,janjgir champa,476533
2023,1,districts,korba,384883
2023,1,districts,rajnandgaon,317976
2023,1,districts,baloda bazar,283757
2023,1,districts,surguja,237340
2023,1,districts,mahasamund,222989
2023,1,pincodes,492001,299741
2023,1,pincodes,495001,241101
2023,1,pincodes,497001,175004
2023,1,pincodes,491001,145556
2023,1,pincodes,491441,130250
2023,1,pincodes,496005,120618
2023,1,pincodes,492009,111857
2023,1,pincodes,490023,111318
2023,1,pincodes,495450,97597
2023,1,pincodes,494001,96517
2023,2,districts,raipur,1308762
2023,2,districts,durg,803101
2023,2,districts,bilaspur,677776
2023,2,districts,raigarh,511511
2023,2,districts,janjgir champa,497925
2023,2,districts,korba,401398
2023,2,districts,rajnandgaon,332345
2023,2,districts,baloda bazar,296661
2023,2,districts,surguja,248004
2023,2,districts,mahasamund,233538
2023,2,pincodes,492001,310425
2023,2,pincodes,495001,249785
2023,2,pincodes,497001,182451
2023,2,pincodes,491001,151138
2023,2,pincodes,491441,135501
2023,2,pincodes,496005,125306
2023,2,pincodes,492009,115855
2023,2,pincodes,490023,115541
2023,2,pincodes,495450,101392
2023,2,pincodes,494001,100315
2023,3,districts,raipur,1360842
2023,3,districts,durg,834591
2023,3,districts,bilaspur,705698
2023,3,districts,raigarh,532938
2023,3,districts,janjgir champa,518847
