year,quarter,category,type,count,amount
2020,2,Recharge & bill payments,TOTAL,30885875,15106945863.857046
2020,2,Financial Services,TOTAL,116776,134169906.74750492
2020,2,Others,TOTAL,187200,100126467.191328
2020,3,Peer-to-peer payments,TOTAL,116668399,437459188905.0534
2020,3,Merchant payments,TOTAL,86836471,49743225885.179474
2020,3,Recharge & bill payments,TOTAL,32352860,18378477087.576897
2020,3,Financial Services,TOTAL,195857,223377023.50525153
2020,3,Others,TOTAL,318539,156875854.55487928
2020,4,Peer-to-peer payments,TOTAL,160607487,591976601278.5154
2020,4,Merchant payments,TOTAL,143897953,81725950703.21272
2020,4,Recharge & bill payments,TOTAL,38174710,22006183348.80398
2020,4,Financial Services,TOTAL,230134,275357720.01805824
2020,4,Others,TOTAL,733503,366346176.40682477
2021,1,Merchant payments,TOTAL,185230619,95927278280.53006
2021,1,Peer-to-peer payments,TOTAL,179738195,676276353116.8419
2021,1,Recharge & bill payments,TOTAL,46371555,26447601338.53346
2021,1,Financial Services,TOTAL,262473,320153410.17969453
2021,1,Others,TOTAL,969268,387877900.5044867
2021,2,Peer-to-peer payments,TOTAL,230861833,872151973637.885
2021,2,Merchant payments,TOTAL,205232899,123207789311.2962
2021,2,Recharge & bill payments,TOTAL,58637866,31877277168.343227
2021,2,Financial Services,TOTAL,278546,300569264.1443888
2021,2,Others,TOTAL,856400,420723415.91505665
2021,3,Merchant payments,TOTAL,286735350,159227310549.39368
2021,3,Peer-to-peer payments,TOTAL,271436926,981754679241.0405
2021,3,Recharge & bill payments,TOTAL,62744121,36434881136.01624
2021,3,Financial Services,TOTAL,235519,329138539.4612142
2021,3,Others,TOTAL,1734852,543116826.3422191
2021,4,Merchant payments,TOTAL,376584215,212974766412.01556
2021,4,Peer-to-peer payments,TOTAL,331774591,1204991223519.016
2021,4,Recharge & bill payments,TOTAL,66477036,44760398983.30789
2021,4,Financial Services,TOTAL,298871,392141743.6705663
2021,4,Others,TOTAL,855060,639658842.8998816
2022,1,Merchant payments,TOTAL,449186799,243841863780.6793
2022,1,Peer-to-peer payments,TOTAL,368048408,1375289566667.7056
2022,1,Recharge & bill payments,TOTAL,66352138,50470450179.88254
2022,1,Financial Services,TOTAL,284035,394283511.9410973
2022,1,Others,TOTAL,2582005,642005688.7661512
2022,2,Merchant payments,TOTAL,565370506,307468406704.909
2022,2,Peer-to-peer payments,TOTAL,422056582,1580014085694.835
2022,2,Recharge & bill payments,TOTAL,75099130,63136761649.3931
2022,2,Financial Services,TOTAL,245023,324857780.5553103
2022,2,Others,TOTAL,611316,470432687.3850265
2022,3,Merchant payments,TOTAL,880414292,447150646953.73706
2022,3,Peer-to-peer payments,TOTAL,626830752,2170173323588.53
2022,3,Recharge & bill payments,TOTAL,119779835,87937210666.27194
2022,3,Financial Services,TOTAL,340458,442783619.09123904
2022,3,Others,TOTAL,800064,621900924.4423015
2022,4,Merchant payments,TOTAL,1002521735,491556008133.53546
2022,4,Peer-to-peer payments,TOTAL,694612831,2393380395296.8516
2022,4,Recharge & bill payments,TOTAL,121188131,92136759501.42021
2022,4,Financial Services,TOTAL,401838,498719426.0054372
2022,4,Others,TOTAL,782297,680680558.3343163
2023,1,Merchant payments,TOTAL,830385203,369961744486.0
2023,1,Peer-to-peer payments,TOTAL,522865792,1898813645344.0
2023,1,Recharge & bill payments,TOTAL,86187673,102787343319.0
2023,1,Financial Services,TOTAL,326874,458821191.0
2023,1,Others,TOTAL,565916,560179944.0
2023,2,Merchant payments,TOTAL,977182965,429169888297.0
2023,2,Peer-to-peer payments,TOTAL,593322476,2155918289810.0
2023,2,Recharge & bill payments,TOTAL,94107914,112036624317.0
2023,2,Financial Services,TOTAL,354045,517795343.0
2023,2,Others,TOTAL,463571,507337241.0
2023,3,Merchant payments,TOTAL,1128208049,480552979790.0
2023,3,Peer-to-peer payments,TOTAL,647331506,2272184853961.0
2023,3,Recharge & bill payments,TOTAL,98661838,116319676778.0
2023,3,Financial Services,TOTAL,420147,666845736.0
2023,3,Others,TOTAL,424384,478544808.0
2023,4,Merchant payments,TOTAL,1225132365,532737433404.0
2023,4,Peer-to-peer payments,TOTAL,695789540,2453419152855.0
2023,4,Recharge & bill payments,TOTAL,99012602,129036561862.0
2023,4,Financial Services,TOTAL,483067,734596496.0
2023,4,Others,TOTAL,404604,489730148.0
2024,1,Merchant payments,TOTAL,1341371332,554207756092.0
2024,1,Peer-to-peer payments,TOTAL,735409951,2516930587879.0
2024,1,Recharge & bill payments,TOTAL,101670893,131284438344.0
2024,1,Financial Services,TOTAL,494360,861174964.0
2024,1,Others,TOTAL,438771,485343794.0
2024,2,Merchant payments,TOTAL,1526789940,632844110484.0
2024,2,Peer-to-peer payments,TOTAL,782892642,2696304021334.0
2024,2,Recharge & bill payments,TOTAL,106504222,130765020697.0
2024,2,Financial Services,TOTAL,612770,1074628255.0
2024,2,Others,TOTAL,464783,554652542.0
2024,3,Merchant payments,TOTAL,1664638136,684200679447.0
2024,3,Peer-to-peer payments,TOTAL,841546198,2740602255389.0
2024,3,Recharge & bill payments,TOTAL,102792228,124734574180.0
2024,3,Financial Services,TOTAL,714030,1263598650.0
2024,3,Others,TOTAL,447243,515868932.0
2024,4,Merchant payments,TOTAL,1807552234,746607282900.0
2024,4,Peer-to-peer payments,TOTAL,905771898,2978379284690.0
2024,4,Recharge & bill payments,TOTAL,106373063,132027650387.0
2024,4,Financial Services,TOTAL,2272332,1391283281.0
2024,4,Others,TOTAL,482076,645034160.0
2018,1,Recharge & bill payments,TOTAL,86819,14079439.569905948
2018,1,Peer-to-peer payments,TOTAL,44844,112229994.97675678
2018,1,Financial Services,TOTAL,4842,672247.5881710155
2018,1,Merchant payments,TOTAL,4833,6080959.882836086
2018,1,Others,TOTAL,6819,4916272.512952799
2018,2,Recharge & bill payments,TOTAL,118171,22554398.15273035
2018,2,Peer-to-peer payments,TOTAL,73821,197666881.8729688
2018,2,Merchant payments,TOTAL,9621,10570951.151568789
2018,2,Financial Services,TOTAL,6925,1264101.904810368
2018,2,Others,TOTAL,6021,4835385.634057636
2018,3,Peer-to-peer payments,TOTAL,186065,398867427.32463384
2018,3,Recharge & bill payments,TOTAL,156308,33484811.21282282
2018,3,Merchant payments,TOTAL,21476,16092396.41113394
2018,3,Financial Services,TOTAL,8106,1080000.0112896338
2018,3,Others,TOTAL,5748,4338753.080712541
2018,4,Recharge & bill payments,TOTAL,204720,38334816.66379926
2018,4,Peer-to-peer payments,TOTAL,179739,549068822.3729683
2018,4,Merchant payments,TOTAL,50888,31066467.633390322
2018,4,Financial Services,TOTAL,6441,1023126.8205747404
2018,4,Others,TOTAL,6271,5392365.973713988
2019,1,Peer-to-peer payments,TOTAL,296993,679165332.8123899
2019,1,Recharge & bill payments,TOTAL,227997,44429378.42277926
2019,1,Merchant payments,TOTAL,46642,28109966.31994779
2019,1,Financial Services,TOTAL,4189,461473.58856435167
2019,1,Others,TOTAL,5105,4728790.472138839
2019,2,Peer-to-peer payments,TOTAL,240776,751113516.2256755
2019,2,Recharge & bill payments,TOTAL,218649,48989430.60730426
2019,2,Merchant payments,TOTAL,64829,35275706.82877502
2019,2,Financial Services,TOTAL,1899,339184.3344705297
2019,2,Others,TOTAL,6405,6103644.851151889
2019,3,Recharge & bill payments,TOTAL,339539,81845425.35425141
2019,3,Peer-to-peer payments,TOTAL,270163,884623553.9011384
2019,3,Merchant payments,TOTAL,68399,44802063.64430427
2019,3,Financial Services,TOTAL,27970,582020.9903208594
2019,3,Others,TOTAL,5646,5524358.927209696
2019,4,Recharge & bill payments,TOTAL,373779,88001651.28693296
2019,4,Peer-to-peer payments,TOTAL,359076,1071507585.9983547
2019,4,Merchant payments,TOTAL,62458,51274033.720727704
2019,4,Financial Services,TOTAL,2239,377097.66713108413
2019,4,Others,TOTAL,4272,4239791.585043055
2020,1,Recharge & bill payments,TOTAL,449584,114355218.03514045
2020,1,Peer-to-peer payments,TOTAL,366218,1400694933.570157
2020,1,Merchant payments,TOTAL,102861,68590603.6377098
2020,1,Financial Services,TOTAL,1722,1066651.521721911
2020,1,Others,TOTAL,4117,4071399.6237732675
2020,2,Recharge & bill payments,TOTAL,600206,163220166.76643574
2020,2,Peer-to-peer payments,TOTAL,346863,1501452755.6890237
2020,2,Merchant payments,TOTAL,97816,99795973.60794038
2020,2,Financial Services,TOTAL,2904,2247782.5219734698
2020,2,Others,TOTAL,4731,2459205.000588993
2020,3,Recharge & bill payments,TOTAL,627363,185201997.2796099
2020,3,Peer-to-peer payments,TOTAL,477769,1959371082.9173033
2020,3,Merchant payments,TOTAL,202106,190218136.2808841
2020,3,Financial Services,TOTAL,3828,3141391.5755430083
2020,3,Others,TOTAL,6819,3886908.1625436572
2020,4,Peer-to-peer payments,TOTAL,650386,2683789889.83192
2020,4,Recharge & bill payments,TOTAL,631611,192385823.43220186
2020,4,Merchant payments,TOTAL,357567,296872485.4156503
2020,4,Financial Services,TOTAL,4084,3666639.308697606
2020,4,Others,TOTAL,8242,5416158.232838955
2021,1,Peer-to-peer payments,TOTAL,643366,2821226150.5919185
2021,1,Recharge & bill payments,TOTAL,508718,173211140.89346513
2021,1,Merchant payments,TOTAL,350366,333743281.32103896
2021,1,Financial Services,TOTAL,3146,2879929.222833151
2021,1,Others,TOTAL,5827,4281067.764165951
2021,2,Peer-to-peer payments,TOTAL,703728,2865655130.4313264
2021,2,Recharge & bill payments,TOTAL,589839,189808502.9050523
2021,2,Merchant payments,TOTAL,440060,404915546.5177107
2021,2,Financial Services,TOTAL,3656,3503925.3381061675
2021,2,Others,TOTAL,7146,4271255.844077852
2021,3,Peer-to-peer payments,TOTAL,864329,3491901741.1594186
2021,3,Recharge & bill payments,TOTAL,620991,215226019.57596284
2021,3,Merchant payments,TOTAL,584079,648504775.623629
2021,3,Financial Services,TOTAL,2886,3473153.087671739
2021,3,Others,TOTAL,8915,5028078.734792852
2021,4,Peer-to-peer payments,TOTAL,1060915,4368786747.103016
2021,4,Merchant payments,TOTAL,793636,874005407.7140213
2021,4,Recharge & bill payments,TOTAL,650251,241225282.07451886
2021,4,Financial Services,TOTAL,3635,5073898.6076811645
2021,4,Others,TOTAL,12256,7838128.800210228
2022,1,Peer-to-peer payments,TOTAL,1221863,4934712034.365204
2022,1,Merchant payments,TOTAL,992891,1037265262.6570499
2022,1,Recharge & bill payments,TOTAL,641170,262348230.9954375
2022,1,Financial Services,TOTAL,4351,5782533.2422681665
2022,1,Others,TOTAL,10915,7221703.089884497
2022,2,Peer-to-peer payments,TOTAL,1443647,5354182193.788111
2022,2,Merchant payments,TOTAL,1322009,1235804019.563663
2022,2,Recharge & bill payments,TOTAL,638643,278018856.17835283
2022,2,Financial Services,TOTAL,3812,4533635.768901512
2022,2,Others,TOTAL,10553,5732336.736273008
2022,3,Peer-to-peer payments,TOTAL,1836678,6718925839.047781
2022,3,Merchant payments,TOTAL,1660497,1589078400.2615328
2022,3,Recharge & bill payments,TOTAL,745382,329401812.4140819
2022,3,Financial Services,TOTAL,4343,5330626.119674753
2022,3,Others,TOTAL,9679,5616127.06807068
2022,4,Peer-to-peer payments,TOTAL,2252390,8142233538.414012
2022,4,Merchant payments,TOTAL,2054988,1925282618.8109846
2022,4,Recharge & bill payments,TOTAL,874800,373875271.19878656
2022,4,Financial Services,TOTAL,5787,5028488.55453164
2022,4,Others,TOTAL,10225,6551901.175783692
2023,1,Merchant payments,TOTAL,2991978,2538146159.0
2023,1,Peer-to-peer payments,TOTAL,2961284,10170883076.0
2023,1,Recharge & bill payments,TOTAL,1146228,565902758.0
2023,1,Financial Services,TOTAL,7716,6190362.0
2023,1,Others,TOTAL,11481,7160536.0
2023,2,Merchant payments,TOTAL,3654027,2936486824.0
2023,2,Peer-to-peer payments,TOTAL,3144448,10396364428.0
2023,2,Recharge & bill payments,TOTAL,1112236,570797284.0
2023,2,Financial Services,TOTAL,8100,8721399.0
2023,2,Others,TOTAL,10732,6760147.0
2023,3,Merchant payments,TOTAL,4388876,3335231974.0
2023,3,Peer-to-peer payments,TOTAL,3553878,11300910781.0
2023,3,Recharge & bill payments,TOTAL,1144676,597050057.0
2023,3,Financial Services,TOTAL,11060,9972113.0
2023,3,Others,TOTAL,10272,6058405.0
2023,4,Merchant payments,TOTAL,5112814,3958280687.0
2023,4,Peer-to-peer payments,TOTAL,3854572,12207187199.0
2023,4,Recharge & bill payments,TOTAL,1152820,638954177.0
2023,4,Financial Services,TOTAL,10341,9913640.0
2023,4,Others,TOTAL,10363,5561091.0
2024,1,Merchant payments,TOTAL,5721862,4318458993.0
2024,1,Peer-to-peer payments,TOTAL,4085450,12732805697.0
2024,1,Recharge & bill payments,TOTAL,1215498,683732258.0
2024,1,Financial Services,TOTAL,10290,12617991.0
2024,1,Others,TOTAL,9539,4574435.0
2024,2,Merchant payments,TOTAL,7120453,4810482925.0
2024,2,Peer-to-peer payments,TOTAL,4365398,12591709691.0
2024,2,Recharge & bill payments,TOTAL,1278785,711343884.0
2024,2,Financial Services,TOTAL,12106,15777203.0
2024,2,Others,TOTAL,10805,8117365.0
2024,3,Merchant payments,TOTAL,8023651,5277307936.0
2024,3,Peer-to-peer payments,TOTAL,5084144,13847946966.0
2024,3,Recharge & bill payments,TOTAL,1270740,799009595.0
2024,3,Financial Services,TOTAL,13232,18644893.0
2024,3,Others,TOTAL,8814,5936799.0
2024,4,Merchant payments,TOTAL,8992361,6011659344.0
2024,4,Peer-to-peer payments,TOTAL,5662500,15543764487.0
2024,4,Recharge & bill payments,TOTAL,1232968,823760709.0
2024,4,Financial Services,TOTAL,49550,21746350.0
2024,4,Others,TOTAL,7780,8974378.0
2018,1,Recharge & bill payments,TOTAL,7003704,1201827543.8816488
2018,1,Peer-to-peer payments,TOTAL,4123625,11786969148.760597
2018,1,Merchant payments,TOTAL,442436,428301434.2754866
2018,1,Financial Services,TOTAL,397328,75150444.99108115
2018,1,Others,TOTAL,570712,447722351.3138524
2018,2,Recharge & bill payments,TOTAL,9232131,2044535461.482608
2018,2,Peer-to-peer payments,TOTAL,6484369,22197440015.945545
2018,2,Merchant payments,TOTAL,909545,799920463.267408
2018,2,Financial Services,TOTAL,563213,105536911.84026654
2018,2,Others,TOTAL,521685,572768843.1641636
2018,3,Peer-to-peer payments,TOTAL,13828768,32944051606.98276
2018,3,Recharge & bill payments,TOTAL,9140873,2485029062.8899517
2018,3,Merchant payments,TOTAL,2397448,1012726185.1169598
2018,3,Financial Services,TOTAL,603303,76605144.65776658
2018,3,Others,TOTAL,544964,493702369.5936288
2018,4,Peer-to-peer payments,TOTAL,15804910,48836291123.914734
2018,4,Recharge & bill payments,TOTAL,11976808,3040717446.728788
2018,4,Merchant payments,TOTAL,6953857,2480267671.259793
2018,4,Financial Services,TOTAL,517619,76250539.85851902
2018,4,Others,TOTAL,847573,663216794.1554663
2019,1,Peer-to-peer payments,TOTAL,32062452,68506766330.45149
2019,1,Recharge & bill payments,TOTAL,15400713,4231102032.9564486
2019,1,Merchant payments,TOTAL,8558766,3105904146.2085333
2019,1,Financial Services,TOTAL,389733,43341558.48535549
2019,1,Others,TOTAL,912840,637066065.9078369
2019,2,Peer-to-peer payments,TOTAL,27105049,87581482658.94861
2019,2,Recharge & bill payments,TOTAL,17551537,5627886175.9093685
2019,2,Merchant payments,TOTAL,12733089,4894223107.452321
2019,2,Financial Services,TOTAL,264091,38169259.945291094
2019,2,Others,TOTAL,1229734,775758168.4201038
2019,3,Peer-to-peer payments,TOTAL,26990786,95134023863.97964
2019,3,Recharge & bill payments,TOTAL,20359672,8000160942.595396
2019,3,Merchant payments,TOTAL,19625935,7399443975.24218
2019,3,Financial Services,TOTAL,258548,51363215.14597865
2019,3,Others,TOTAL,1389018,683145478.0865316
2019,4,Peer-to-peer payments,TOTAL,40540310,126564888408.1326
2019,4,Recharge & bill payments,TOTAL,24299776,9082140369.774977
2019,4,Merchant payments,TOTAL,20582052,9412924984.9687
2019,4,Financial Services,TOTAL,242936,45686806.83093811
2019,4,Others,TOTAL,1239931,433285937.588854
2020,1,Peer-to-peer payments,TOTAL,39581157,147734706846.56177
2020,1,Recharge & bill payments,TOTAL,29777603,11168417430.652225
2020,1,Merchant payments,TOTAL,26741638,13072371616.871723
2020,1,Financial Services,TOTAL,139990,64365117.409359045
2020,1,Others,TOTAL,998744,376573949.20359
2020,2,Recharge & bill payments,TOTAL,42229417,14668026056.368128
2020,2,Peer-to-peer payments,TOTAL,39434202,150079524408.8693
2020,2,Merchant payments,TOTAL,18625913,13655151082.574724
2020,2,Financial Services,TOTAL,150360,131930242.90371712
2020,2,Others,TOTAL,412073,209384339.5723213
2020,3,Peer-to-peer payments,TOTAL,54449911,207530912756.73047
2020,3,Recharge & bill payments,TOTAL,37465163,16437365640.853413
2020,3,Merchant payments,TOTAL,34697942,24224433240.836243
2020,3,Financial Services,TOTAL,206210,194129227.54374278
2020,3,Others,TOTAL,586033,303114557.0989778
2020,4,Peer-to-peer payments,TOTAL,75433782,294401153346.76337
2020,4,Merchant payments,TOTAL,61922138,44438824680.670944
2020,4,Recharge & bill payments,TOTAL,39570153,17793973968.761925
2020,4,Financial Services,TOTAL,246868,255803306.13741985
2020,4,Others,TOTAL,994576,539071475.9342327
2021,1,Peer-to-peer payments,TOTAL,85539321,321609613378.6789
2021,1,Merchant payments,TOTAL,78873969,55362244381.43686
2021,1,Recharge & bill payments,TOTAL,38981894,18563189222.328217
2021,1,Financial Services,TOTAL,250656,266104783.7449573
2021,1,Others,TOTAL,853707,486435811.3771204
2021,2,Peer-to-peer payments,TOTAL,102927942,388761820128.4563
2021,2,Merchant payments,TOTAL,84860582,70351401159.78787
2021,2,Recharge & bill payments,TOTAL,53030710,22266927128.75408
2021,2,Financial Services,TOTAL,270944,266853066.82962543
2021,2,Others,TOTAL,858953,525487682.5584012
2021,3,Peer-to-peer payments,TOTAL,127945827,440726915882.17084
2021,3,Merchant payments,TOTAL,126699830,91089049637.02377
2021,3,Recharge & bill payments,TOTAL,50414232,24348150109.635994
2021,3,Financial Services,TOTAL,253418,292009129.0296748
2021,3,Others,TOTAL,1230077,624716522.0745409
2021,4,Merchant payments,TOTAL,183966052,142889329646.05463
2021,4,Peer-to-peer payments,TOTAL,167503176,600973581946.6772
2021,4,Recharge & bill payments,TOTAL,52863531,28812549097.65689
2021,4,Financial Services,TOTAL,353219,386356976.48969895
2021,4,Others,TOTAL,1471954,829152405.3448995
2022,1,Merchant payments,TOTAL,221556930,165543931419.27045
2022,1,Peer-to-peer payments,TOTAL,195592648,684758883172.6667
2022,1,Recharge & bill payments,TOTAL,54873261,31683813998.386055
2022,1,Financial Services,TOTAL,358499,386218170.5981607
2022,1,Others,TOTAL,1571908,750327356.10464
2022,2,Merchant payments,TOTAL,298721048,216176289528.43256
2022,2,Peer-to-peer payments,TOTAL,232444860,812579156783.274
2022,2,Recharge & bill payments,TOTAL,62659780,37867966758.88997
2022,2,Financial Services,TOTAL,268349,285646084.3258523
2022,2,Others,TOTAL,1204739,606123265.0864555
2022,3,Merchant payments,TOTAL,361972506,232005905549.1372
2022,3,Peer-to-peer payments,TOTAL,267205027,844564255684.5037
2022,3,Recharge & bill payments,TOTAL,72984811,43854148172.58542
2022,3,Financial Services,TOTAL,367887,344330142.1388885
2022,3,Others,TOTAL,1058841,601411350.4106325
2022,4,Merchant payments,TOTAL,439247166,296781967366.6535
2022,4,Peer-to-peer payments,TOTAL,317613698,1030345562935.8824
2022,4,Recharge & bill payments,TOTAL,78025017,48159073834.94295
2022,4,Financial Services,TOTAL,418329,430212917.27641135
2022,4,Others,TOTAL,1064861,661985014.756895
2023,1,Merchant payments,TOTAL,520911142,323614616766.0
